Timestamp,Palkansaaja vai laskuttaja,Siirtynyt palkansaaja/laskuttaja,Ikä,Sukupuoli,Suomen kielen taito,Työkieli,Työkokemus alalta (vuosina),Vuosia nykyisellä työnantajalla,Työpaikkojen lukumäärä,Yrityksen koko,Koulutustaustasi,Opintoala,Tulojen muutos viime vuodesta (%),Montako vuotta olet tehnyt laskuttavaa työtä alalla?,Palvelut,"Tuntilaskutus (ALV 0%, euroina)","Vuosilaskutus (ALV 0%, euroina)",Laskutettavat tunnit viikossa,Viikot ilman laskutusta,Laskutustavat,Sopimuksen pituus,Hankitko asiakkaasi itse suoraan vai käytätkö välitysfirmojen palveluita?,Mistä asiakkaat ovat?,Työpaikka,Kaupunki,Millaisessa yrityksessä työskentelet?,Työaika,Kuinka suuren osan ajasta teet lähityönä toimistolla?,Rooli,Seniority,Virallinen senioriteetti,Kuukausipalkka,"Provisio (kk, brutto)",Lomaraha (EUR),Bonus (EUR),Osakkeet/optiot (EUR),Vapaa kuvaus kokonaiskompensaatiomallista,Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen?,Bonukset (kuvaus),Edut (ei luontoisedut),Vuosittaiset verovapaat edut (EUR),Luontoisedut,Käyttöjärjestelmä,Ohjelmointikieli,Web-kehykset,Data & ML,DevOps & pilvi,Tietokannat,Vapaa sana,Palaute,Vastaustunniste,Vuositulot,Rooli (normalisoitu),Kk-tulot (laskennallinen),"Kk-tulot (laskennallinen, normalisoitu)"
2026-03-01 16:15:10.132,Palkansaaja,Ei,46-50,mies,Yes,Both,25.0,2.0,5.0,101-500,"Bachelor’s degree – AMK (insinööri, tradenomi, etc.)","Engineering, Manufacturing, and Construction",6.5,,,,,,,,,,,,PK-seutu,Konsultointi,1.0,0.05,"Architect, Software or Solutions",Senior,Yes,6400.0,100.0,3800.0,0.0,0.0,,Markkinataso,"Lomaraha (Holiday bonus), Referral bonus (for successful hires)","Health insurance, Work laptop, Mobile phone with paid plan (Select only if NO 20 € puhelinetu on payslip), Free office parking (during work hours), Free gym membership, Training/Courses/Education budget, Fixed-line internet to your home, Other tools like high-end keyboard, mouse etc, Snacks and beverages in office",609.0,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip)",macOS,"JavaScript, Python, C#","React, Node.js, ASP.NET Core","SQL, Kafka, Pandas / NumPy","Docker, CI/CD (GitHub Actions, GitLab CI, Jenkins), Microsoft Azure","PostgreSQL, SQL Server, Redis",,,82412816b16024c2,80600.0,"Architect, Software or Solutions",6716.666666666667,6716.666666666667
2026-03-01 16:23:42.816,Palkansaaja,Ei,26-30,mies,Yes,Finnish,5.0,3.0,2.0,101-500,"Master’s degree – university (FM, KTM, DI, etc.)",Arts and Humanities,20.0,,,,,,,,,,,,PK-seutu,Konsultointi,1.12,0.4,Support Engineer or Analyst,Senior,No,4800.0,0.0,3000.0,0.0,0.0,,Markkinataso,"Lomaraha (Holiday bonus), Stock options / equity, Study bonuses","Health insurance, Work remotely from abroad (1 week or more), Work laptop, Mobile phone with paid plan (Select only if NO 20 € puhelinetu on payslip), Free office parking (during work hours), Fixed-line internet to your home, Other tools like high-end keyboard, mouse etc, Snacks and beverages in office, Public transport subsidy (tax-free)",600.0,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip), Employer-subsidised commuter ticket (taxed)",Windows + WSL,"JavaScript, Python, C#","React, ASP.NET Core",SQL,"Windows server, CI/CD (GitHub Actions, GitLab CI, Jenkins), Microsoft Azure",SQL Server,,,0d2226de2308cb45,60600.0,Support Engineer or Analyst,5050.0,4508.928571428571
2026-03-01 19:01:47.553,Palkansaaja,Ei,31-35,mies,Yes,English,12.0,12.0,1.0,11-50,"Master’s degree – university (FM, KTM, DI, etc.)","Engineering, Manufacturing, and Construction",2.0,,,,,,,,,,,,Turku,"Tuotetalossa, jonka core-bisnes on softa",1.0666666666666667,0.75,System Administrator,Staff / Principal / Lead,Not sure,5600.0,0.0,0.0,6000.0,0.0,,Markkinataso,Lomaraha (Holiday bonus),"Health insurance, Work remotely from abroad (1 week or more), Work laptop, Mobile phone with paid plan (Select only if NO 20 € puhelinetu on payslip), Free office parking (during work hours), Training/Courses/Education budget, Other tools like high-end keyboard, mouse etc, Snacks and beverages in office",500.0,"Full Lunch benefit employer pays 100% (luontoisetu/fringe benefit), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip)",Linux (bare metal / native),"Python, Go, Bash",,SQL,"Linux server, Kubernetes, CI/CD (GitHub Actions, GitLab CI, Jenkins)","PostgreSQL, Redis, Tiger Data (Timescale)",,,0c5aaf4e708449e6,73200.0,System Administrator,6100.0,5718.75
2026-03-01 19:58:58.952,Palkansaaja,Ei,31-35,mies,Yes,Finnish,8.0,3.0,5.0,101-500,Bachelor’s degree – university (kandidaatti / alempi korkeakoulututkinto),Information and Communication Technologies (ICT / Computer Science),2.0,,,,,,,,,,,Alfame Systems,Tampere,Konsultointi,1.0,0.8,"Developer, Full-Stack",Senior,Yes,4400.0,0.0,2640.0,0.0,0.0,,Alle markkinatason,Lomaraha (Holiday bonus),"Health insurance, Work remotely from abroad (1 week or more), Free office parking (during work hours), Fixed-line internet to your home, Snacks and beverages in office",600.0,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip), Garage (outside work hours)",Windows,"TypeScript, Java, C#","React, Node.js, ASP.NET Core",SQL,"Docker, CI/CD (GitHub Actions, GitLab CI, Jenkins), Microsoft Azure",SQL Server,,,f792d76b2b00f55c,55440.0,"Developer, Full-Stack",4620.0,4620.0
2026-03-01 21:45:10.393,Palkansaaja,Ei,51-55,nainen,Yes,Finnish,20.0,2.0,4.0,11-50,"Master’s degree – university (FM, KTM, DI, etc.)",Arts and Humanities,2.0,,,,,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.25,Project Manager,Senior,No,5916.0,0.0,3500.0,3210.0,0.0,I had a bonus based on the billability level of my team,Markkinataso,"Lomaraha (Holiday bonus), Individual performance bonus, Referral bonus (for successful hires)","Health insurance, Work remotely from abroad (1 week or more), Work laptop, Free office parking (during work hours), Training/Courses/Education budget, Monitors for home office, Snacks and beverages in office",300.0,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip)",Windows,,,,,,,,17de7531624a7e3a,77702.0,Project Manager,6475.166666666667,6475.166666666667
2026-03-01 22:08:52.665,Palkansaaja,Ei,41-45,mies,Yes,Finnish,14.0,5.0,4.0,101-500,"Bachelor’s degree – AMK (insinööri, tradenomi, etc.)","Business, Administration, and Law",1.32,,,,,,,,,,,Alfame Systems,Kokkola,Konsultointi,0.8,0.9,"Architect, Software or Solutions",Senior,Yes,4900.0,0.0,2940.0,0.0,0.0,,Markkinataso,"Lomaraha (Holiday bonus), Referral bonus (for successful hires)","Health insurance, Work laptop, Fixed-line internet to your home, Snacks and beverages in office",600.0,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip)",macOS,"JavaScript, TypeScript, Java","React, Next.js, Node.js",,"Docker, CI/CD (GitHub Actions, GitLab CI, Jenkins), OpenShift","PostgreSQL, MySQL, MongoDB",,,2da22b1775526276,61740.0,"Architect, Software or Solutions",5145.0,6431.25
2026-03-01 22:25:12.687,Palkansaaja,Ei,26-30,mies,Yes,Finnish,6.0,3.0,2.0,101-500,"Bachelor’s degree – AMK (insinööri, tradenomi, etc.)",Information and Communication Technologies (ICT / Computer Science),0.09,,,,,,,,,,,,Rovaniemi ,Konsultointi,1.0,0.3,"Developer, Full-Stack",Senior,Yes,4450.0,0.0,2000.0,0.0,0.0,,Markkinataso,"Lomaraha (Holiday bonus), Referral bonus (for successful hires)","Health insurance, Work laptop, Free office parking (during work hours), Other tools like high-end keyboard, mouse etc, Snacks and beverages in office",600.0,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip)",macOS,"TypeScript, Java","React, Next.js, Quarkus",,"Docker, Terraform, CI/CD (GitHub Actions, GitLab CI, Jenkins)",PostgreSQL,,,c38f89c62f87f034,55400.0,"Developer, Full-Stack",4616.666666666667,4616.666666666667
2026-03-02 07:39:53.046,Palkansaaja,Ei,26-30,mies,Yes,Finnish,3.0,2.0,2.0,51-100,"Master’s degree – university (FM, KTM, DI, etc.)",Information and Communication Technologies (ICT / Computer Science),8.6,,,,,,,,,,,,Tampere,Konsultointi,0.8,1.0,Data Engineer,Mid-level,Yes,4000.0,0.0,2358.0,1000.0,0.0,,Yli markkinatason,"Lomaraha (Holiday bonus), Company performance bonus","Health insurance, Work laptop, Training/Courses/Education budget, Fixed-line internet to your home, Other tools like high-end keyboard, mouse etc, Snacks and beverages in office, Public transport subsidy (tax-free)",1000.0,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip)",macOS,Python,,"SQL, Apache Spark, Airflow","Kubernetes, CI/CD (GitHub Actions, GitLab CI, Jenkins)",PostgreSQL,,,52ced23f5f493417,51358.0,Data Engineer,4279.833333333333,5349.791666666666
2026-03-02 08:09:51.585,Palkansaaja,Ei,31-35,mies,Yes,Finnish,3.0,0.0,3.0,501-1000,Master’s degree – AMK (YAMK),Education and Teaching,,,,,,,,,,,,,PK-seutu,Konsultointi,1.0,0.9,"Developer, Full-Stack",Mid-level,Not sure,4000.0,0.0,2500.0,0.0,0.0,,Alle markkinatason,"Lomaraha (Holiday bonus), Company performance bonus","Health insurance, Work laptop, Training/Courses/Education budget, Other tools like high-end keyboard, mouse etc, Monitors for home office, Snacks and beverages in office",,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip)",macOS,"JavaScript, TypeScript","React, Next.js, Node.js",,"Terraform, CI/CD (GitHub Actions, GitLab CI, Jenkins), Microsoft Azure","PostgreSQL, MongoDB",,,ac2cf04ba54bef6d,50500.0,"Developer, Full-Stack",4208.333333333333,4208.333333333333
2026-03-02 08:14:04.370,Palkansaaja,Ei,41-45,mies,Yes,Finnish,8.0,5.0,4.0,1001-5000,"Bachelor’s degree – AMK (insinööri, tradenomi, etc.)",Information and Communication Technologies (ICT / Computer Science),2.0,,,,,,,,,,,Etteplan Finland,PK-seutu,Konsultointi,1.0,0.02,"Developer, Full-Stack",Senior,Yes,5610.4,0.0,3366.24,0.0,0.0,,Markkinataso,"Lomaraha (Holiday bonus), Referral bonus (for successful hires)",,220.0,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip)",Windows,"JavaScript, TypeScript, C#",React,SQL,"CI/CD (GitHub Actions, GitLab CI, Jenkins)",SQL Server,,,8403d91f1bd8933e,70691.04,"Developer, Full-Stack",5890.919999999999,5890.919999999999
2026-03-02 08:19:12.803,Palkansaaja,Ei,41-45,mies,Yes,Finnish,20.0,2.0,6.0,6-10,"Master’s degree – university (FM, KTM, DI, etc.)",Information and Communication Technologies (ICT / Computer Science),0.0,,,,,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.2,0.05,Startup CTO doing everything tech related,Manager or People Lead,No,6500.0,0.0,3900.0,0.0,0.0,,Alle markkinatason,Lomaraha (Holiday bonus),Health insurance,0.0,,macOS,"TypeScript, Python","React, Node.js","SQL, Snowflake / BigQuery / Redshift","Docker, CI/CD (GitHub Actions, GitLab CI, Jenkins), AWS","PostgreSQL, DynamoDB",,,c796f8c0e826cc6e,81900.0,Startup CTO doing everything tech related,6825.0,5687.5
2026-03-02 08:26:34.413,Palkansaaja,Ei,26-30,mies,Yes,English,5.0,4.0,2.0,1001-5000,"Master’s degree – university (FM, KTM, DI, etc.)",Information and Communication Technologies (ICT / Computer Science),4.0,,,,,,,,,,,Nortal,Turku,Konsultointi,1.0,0.3,"Developer, Full-Stack",Mid-level,Not sure,4500.0,0.0,2500.0,0.0,0.0,,Alle markkinatason,Overtime extra pay (e.g. 1.5x or 2x pay rate),"Health insurance, Snacks and beverages in office",,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip)",Windows,"JavaScript, TypeScript, C#","React, ASP.NET Core",SQL,"Docker, CI/CD (GitHub Actions, GitLab CI, Jenkins), Google Cloud Platform (GCP)",PostgreSQL,,,afed561ba9fd134a,56500.0,"Developer, Full-Stack",4708.333333333333,4708.333333333333
2026-03-02 08:36:11.620,Palkansaaja,Ei,41-45,mies,Yes,Finnish,16.0,16.0,1.0,101-500,"Bachelor’s degree – AMK (insinööri, tradenomi, etc.)",Information and Communication Technologies (ICT / Computer Science),1.3,,,,,,,,,,,,,Konsultointi,1.0,0.2,"Developer, Backend",Senior,,3800.0,0.0,1800.0,0.0,0.0,,Alle markkinatason,"Lomaraha (Holiday bonus), Referral bonus (for successful hires)","Work laptop, Free office parking (during work hours), Training/Courses/Education budget, Fixed-line internet to your home, Snacks and beverages in office",600.0,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip)",Linux (bare metal / native),Java,,,"Docker, CI/CD (GitHub Actions, GitLab CI, Jenkins), OpenShift",PostgreSQL,,,c93d0157bd3fe6cd,47400.0,"Developer, Backend",3950.0,3950.0
2026-03-02 08:40:38.669,Palkansaaja,Ei,36-40,mies,Yes,English,10.0,7.0,2.0,11-50,"Bachelor’s degree – AMK (insinööri, tradenomi, etc.)",Information and Communication Technologies (ICT / Computer Science),0.0,,,,,,,,,,,,Tampere,Konsultointi,1.0,1.0,"Developer, Backend",Senior,Yes,4500.0,0.0,2700.0,0.0,0.0,,Alle markkinatason,,"Health insurance, Work laptop, Free gym membership",,,macOS,"Go, Bash",,SQL,"Docker, Terraform, CI/CD (GitHub Actions, GitLab CI, Jenkins)",PostgreSQL,,,7c5180588e2aed2f,56700.0,"Developer, Backend",4725.0,4725.0
2026-03-02 08:40:40.780,Palkansaaja,Ei,51-55,mies,Yes,English,25.0,1.0,7.0,10000+,"Bachelor’s degree – AMK (insinööri, tradenomi, etc.)",Information and Communication Technologies (ICT / Computer Science),0.0,,,,,,,,,,,,PK-seutu,Konsultointi,1.0,0.0,Product Manager,Senior,Yes,7400.0,0.0,3700.0,8000.0,0.0,,Markkinataso,"Lomaraha (Holiday bonus), Individual performance bonus, Overtime extra pay (e.g. 1.5x or 2x pay rate), Referral bonus (for successful hires), On-call compensation (standby pay)","Health insurance, Work remotely from abroad (1 week or more), Work laptop, Mobile phone with paid plan (Select only if NO 20 € puhelinetu on payslip), Free office parking (during work hours), Free gym membership, Training/Courses/Education budget, Snacks and beverages in office",300.0,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip)",macOS,"Python, Bash, Terraform",,,"Terraform, AWS, Google Cloud Platform (GCP)","PostgreSQL, MySQL",,,9645a794badaac0c,100500.0,Product Manager,8375.0,8375.0
2026-03-02 09:23:56.423,Palkansaaja,Ei,41-45,mies,Yes,English,15.0,4.0,3.0,51-100,"Master’s degree – university (FM, KTM, DI, etc.)",Information and Communication Technologies (ICT / Computer Science),4.0,,,,,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.9,Engineering Manager,Manager or People Lead,Yes,6500.0,0.0,0.0,0.0,0.0,,Markkinataso,Company performance bonus,"Health insurance, Work laptop, Mobile phone with paid plan (Select only if NO 20 € puhelinetu on payslip), Free office parking (during work hours), Training/Courses/Education budget, Fixed-line internet to your home, Other tools like high-end keyboard, mouse etc, Snacks and beverages in office",,Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip),macOS,"TypeScript, Python, Bash",Express,SQL,"Docker, Kubernetes, CI/CD (GitHub Actions, GitLab CI, Jenkins)",PostgreSQL,,,7ac382bfaa6db83c,78000.0,Engineering Manager,6500.0,6500.0
2026-03-02 09:27:09.852,Palkansaaja,Ei,36-40,mies,Yes,Both,14.0,3.0,3.0,11-50,"Bachelor’s degree – AMK (insinööri, tradenomi, etc.)",Information and Communication Technologies (ICT / Computer Science),0.0,,,,,,,,,,,,,Konsultointi,1.0,0.15,"Developer, Full-Stack",Staff / Principal / Lead,Yes,6500.0,3500.0,3900.0,0.0,0.0,,Yli markkinatason,"Lomaraha (Holiday bonus), Commission (sales or performance-based), Referral bonus (for successful hires)","Health insurance, Work remotely from abroad (1 week or more), Work laptop, Mobile phone with paid plan (Select only if NO 20 € puhelinetu on payslip)",,,Linux (bare metal / native),"TypeScript, Python","Vue.js, Node.js",,"Docker, CI/CD (GitHub Actions, GitLab CI, Jenkins), AWS",DynamoDB,,,b302e326a051a471,81900.0,"Developer, Full-Stack",6825.0,6825.0
2026-03-02 09:47:16.554,Palkansaaja,Ei,36-40,mies,Yes,Finnish,10.0,0.0,4.0,3-5,"Bachelor’s degree – AMK (insinööri, tradenomi, etc.)",Information and Communication Technologies (ICT / Computer Science),15.0,,,,,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.9,"Developer, Full-Stack",Senior,Not sure,6500.0,0.0,0.0,0.0,0.0,,Yli markkinatason,Stock options / equity,"Work laptop, Snacks and beverages in office",0.0,,macOS,"TypeScript, Python","React, Next.js, FastAPI",SQL,"Linux server, Docker, CI/CD (GitHub Actions, GitLab CI, Jenkins)","PostgreSQL, Supabase",,,ccfc94b5b01c71cd,78000.0,"Developer, Full-Stack",6500.0,6500.0
2026-03-02 09:49:45.574,Laskuttaja,Ei,41-45,mies,Yes,Both,17.0,0.0,5.0,1,"Master’s degree – university (FM, KTM, DI, etc.)",Information and Communication Technologies (ICT / Computer Science),0.0,6.0,"Full-stack, DevOps, Cloud, Architecture",100.0,203000.0,43.0,3.0,Hourly billing,6-12 months,"Myself, Agencies",Suomesta,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,macOS,"TypeScript, Python, Go","React, Node.js",SQL,"Docker, CI/CD (GitHub Actions, GitLab CI, Jenkins), AWS","PostgreSQL, SQL Server","For enterpreneurs, one idea for additional question is ""how many clients you had per year max simultaneously, and overall during the year"", or similar.","Pretty good questions, would be nice to select more than 3 options per tech stack. And maybe could ask more about different tech stacks.",1bf6db7f9f8740ec,,,,
2026-03-02 10:46:07.611,Palkansaaja,Ei,41-45,mies,Yes,Both,26.0,11.0,7.0,101-500,"Master’s degree – university (FM, KTM, DI, etc.)",Information and Communication Technologies (ICT / Computer Science),2.74,,,,,,,,,,,,PK-seutu,"Tuotetalossa, jonka core-bisnes on softa",1.04,0.3,"Architect, Software or Solutions",Staff / Principal / Lead,Yes,10788.0,0.0,6472.8,0.0,0.0,,Yli markkinatason,"Lomaraha (Holiday bonus), Individual performance bonus, Sign-on bonus, Overtime extra pay (e.g. 1.5x or 2x pay rate), Stock options / equity, Commission (sales or performance-based), Referral bonus (for successful hires), On-call compensation (standby pay)","Health insurance, Work remotely from abroad (1 week or more), Work laptop, Training/Courses/Education budget, Fixed-line internet to your home, Other tools like high-end keyboard, mouse etc, Monitors for home office, Snacks and beverages in office, Public transport subsidy (tax-free)",,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip), Employer-subsidised commuter ticket (taxed)",macOS,"Go, Bash, ",,"SQL, Kafka","Linux server, Docker, Ansible","PostgreSQL, MySQL","Direct reporteers, commercial responsibilities, travel days",,6ec137a9b0a09028,135928.8,"Architect, Software or Solutions",11327.4,10891.730769230768
2026-03-02 10:52:18.927,Palkansaaja,Ei,31-35,mies,Yes,Finnish,8.0,8.0,2.0,11-50,"Bachelor’s degree – AMK (insinööri, tradenomi, etc.)",Information and Communication Technologies (ICT / Computer Science),3.0,,,,,,,,,,,,Turku,Konsultointi,1.0,0.9,"Architect, Software or Solutions",Manager or People Lead,Yes,6100.0,0.0,3000.0,500.0,0.0,,Markkinataso,"Lomaraha (Holiday bonus), Company performance bonus, Referral bonus (for successful hires)","Health insurance, Work laptop, Home office equipment budget (chair, desk, etc.), Free office parking (during work hours), Free gym membership, Training/Courses/Education budget, Other tools like high-end keyboard, mouse etc, Snacks and beverages in office",400.0,,Windows + WSL,"TypeScript, Python","React, Node.js, Django",SQL,"Terraform, CI/CD (GitHub Actions, GitLab CI, Jenkins), Microsoft Azure","PostgreSQL, MySQL, Redis",,,0d48cbe29d3e0b69,76700.0,"Architect, Software or Solutions",6391.666666666667,6391.666666666667
2026-03-02 11:11:22.208,Palkansaaja,Ei,26-30,mies,Yes,Both,6.0,8.0,1.0,10000+,"Master’s degree – university (FM, KTM, DI, etc.)",Information and Communication Technologies (ICT / Computer Science),4.43,,,,,,,,,,,,Oulu,"Tuotetalossa, jonka core-bisnes on softa",1.0,0.5,"Developer, Backend",Mid-level,Yes,4008.0,0.0,2402.0,6663.0,2100.0,"Salary + bonus (perf driven, monetary) + stock bonus",Markkinataso,"Lomaraha (Holiday bonus), Individual performance bonus, Company performance bonus, Overtime extra pay (e.g. 1.5x or 2x pay rate), Stock options / equity, Profit sharing, Referral bonus (for successful hires), On-call compensation (standby pay)","Health insurance, Work laptop, Home office equipment budget (chair, desk, etc.), Free office parking (during work hours), Free gym membership, Monitors for home office, Public transport subsidy (tax-free)",400.0,"Partial Lunch benefit employer pays 25% (lounasvähennys/lunch deduction), Mobile phone with paid plan (Select only if 20 € puhelinetu on payslip)",Windows + WSL,"Python, Bash","Django, Flask, FastAPI","Kafka, Pandas / NumPy, ","Linux server, Docker, CI/CD (GitHub Actions, GitLab CI, Jenkins)","MySQL, Redis, Elasticsearch",,,369055fe35eab2e2,59261.0,"Developer, Backend",4938.416666666667,4938.416666666667
